CONTRACT_KEY,EMP_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,QUALIFDESCRIPTION
50861_20180201_29991231,50861,2018-06-01,,50.0,employé
50861_20180101_29991231,50861,2018-06-01,,50.0,employé
50861_20180201_29991231,50861,2018-02-01,,50.0,employé
50861_20180101_29991231,50861,2018-02-01,,50.0,employé
50881_20151001_20180228,50881,2015-10-01,2018-02-28,100.0,employé
50881_20151001_20180528,50881,2018-03-01,2018-05-28,100.0,prépensionné
50881_20151001_29991231,50881,2018-06-01,,100.0,prépensionné
50882_20151001_20180228,50882,2015-10-01,2018-02-28,100.0,employé
50882_20151001_20180528,50882,2018-03-01,2018-05-28,100.0,prépensionné
43889_20150701_20171202,43889,2017-11-01,2017-12-02,100.0,employé
43889_20150701_20180330,43889,2017-12-03,2018-03-30,100.0,employé
43889_20150701_29991231,43889,2018-04-01,,50.0,employé
43890_20150701_20170930,43890,2015-07-01,2017-09-30,100.0,employé
43890_20150701_20171031,43890,2017-10-01,2017-10-31,100.0,employé
43890_20150701_20171202,43890,2017-11-01,2017-12-02,100.0,employé
43890_20150701_20180330,43890,2017-12-03,2018-03-30,100.0,employé
43890_20150701_29991231,43890,2018-04-01,,50.0,employé
43891_20150701_20170930,43891,2015-07-01,2017-09-30,100.0,employé
43891_20150701_20171031,43891,2017-10-01,2017-10-31,100.0,employé
43891_20150701_20171202,43891,2017-11-01,2017-12-02,100.0,employé
43891_20150701_20180330,43891,2017-12-03,2018-03-30,100.0,employé
43891_20150701_29991231,43891,2018-04-01,,50.0,employé
43892_20150701_20170930,43892,2015-07-01,2017-09-30,100.0,employé
43892_20150701_20171031,43892,2017-10-01,2017-10-31,100.0,employé
43892_20150701_20171202,43892,2017-11-01,2017-12-02,100.0,employé
43892_20150701_20180330,43892,2017-12-03,2018-03-30,100.0,employé
43892_20150701_29991231,43892,2018-04-01,,50.0,employé
43893_20150701_20170930,43893,2015-07-01,2017-09-30,100.0,employé
43893_20150701_20171031,43893,2017-10-01,2017-10-31,100.0,employé
43893_20150701_20171202,43893,2017-11-01,2017-12-02,100.0,employé
43893_20150701_20180330,43893,2017-12-03,2018-03-30,100.0,employé
43893_20150701_29991231,43893,2018-04-01,,100.0,employé
43894_20160701_29991231,43894,2016-07-01,,100.0,employé
45421_20170101_20170131,45421,2017-01-01,2017-01-31,100.0,employé
44081_20130101_29991231,44081,2013-01-01,,100.0,employé
43824_20150701_20171129,43824,2015-07-01,2017-11-29,100.0,employé
43824_20150701_20180228,43824,2017-12-01,2018-02-28,100.0,prépensionné
43824_20150701_29991231,43824,2018-03-01,,100.0,prépensionné
43825_20150701_20170828,43825,2015-07-01,2017-08-28,100.0,employé
43825_20150701_20170930,43825,2017-09-01,2017-09-30,100.0,prépensionné
43825_20150701_29991231,43825,2017-10-01,,100.0,prépensionné
43826_20140701_20170930,43826,2014-07-01,2017-09-30,100.0,employé
43826_20140701_20180330,43826,2017-10-01,2018-03-30,100.0,prépensionné
43826_20140701_29991231,43826,2018-04-01,,100.0,prépensionné
43827_20140701_20170930,43827,2014-07-01,2017-09-30,100.0,employé
43827_20140701_20180330,43827,2017-10-01,2018-03-30,100.0,employé
43827_20140701_29991231,43827,2018-04-01,,100.0,employé
43828_20140701_20180330,43828,2014-07-01,2018-03-30,100.0,employé
43828_20140701_29991231,43828,2018-04-01,,100.0,employé
43829_20150701_20180330,43829,2015-07-01,2018-03-30,100.0,employé
43829_20150701_29991231,43829,2018-04-01,,100.0,employé
43830_20150701_20180330,43830,2015-07-01,2018-03-30,100.0,employé
43830_20150701_29991231,43830,2018-04-01,,100.0,employé
43831_20150701_20180330,43831,2015-07-01,2018-03-30,100.0,employé
43831_20150701_29991231,43831,2018-04-01,,100.0,employé
43832_20150701_20180330,43832,2015-07-01,2018-03-30,100.0,employé
43832_20150701_29991231,43832,2018-04-01,,100.0,employé
43833_20150701_20170930,43833,2015-07-01,2017-09-30,100.0,employé
43833_20150701_20171030,43833,2017-10-01,2017-10-30,50.0,employé
43833_20150701_20171202,43833,2017-11-01,2017-12-02,50.0,employé
43833_20150701_20180330,43833,2017-12-03,2018-03-30,50.0,employé
43833_20150701_29991231,43833,2018-04-01,,50.0,employé
43834_20150701_20171114,43834,2015-07-01,2017-11-14,100.0,employé
43834_20150701_20171202,43834,2017-11-15,2017-12-02,50.0,employé
43834_20150701_20180330,43834,2017-12-03,2018-03-30,50.0,employé
43834_20150701_29991231,43834,2018-04-01,,50.0,employé
43835_20140701_20171009,43835,2014-07-01,2017-10-09,50.0,employé
43835_20140701_20171030,43835,2017-10-10,2017-10-30,50.0,employé
43835_20140701_20171202,43835,2017-11-01,2017-12-02,50.0,employé
43835_20140701_20180330,43835,2017-12-03,2018-03-30,50.0,employé
43835_20140701_29991231,43835,2018-04-01,,50.0,employé
43836_20140701_20171128,43836,2014-07-01,2017-11-28,100.0,employé
43836_20140701_20171202,43836,2017-12-01,2017-12-02,80.0,employé
43836_20140701_20180330,43836,2017-12-03,2018-03-30,80.0,employé
43836_20140701_29991231,43836,2018-04-01,,80.0,employé
43837_20150701_20171017,43837,2015-07-01,2017-10-17,100.0,employé
43837_20150701_20171218,43837,2017-10-18,2017-12-18,80.0,employé
43837_20150701_20180218,43837,2017-12-19,2018-02-18,100.0,employé
43837_20150701_20180330,43837,2018-02-19,2018-03-30,100.0,prépensionné
43837_20150701_29991231,43837,2018-04-01,,100.0,prépensionné
43838_20140701_20170930,43838,2014-07-01,2017-09-30,50.0,employé
43838_20140701_29991231,43838,2017-10-01,,100.0,employé
43839_20150701_20171001,43839,2015-07-01,2017-10-01,50.0,employé
43839_20150701_29991231,43839,2017-10-02,,100.0,employé
43840_20150701_20171029,43840,2015-07-01,2017-10-29,50.0,employé
43840_20150701_29991231,43840,2017-10-30,,50.0,employé
43841_20140701_20171202,43841,2014-07-01,2017-12-02,100.0,employé
55241_20180501_29991231,55241,2018-09-01,,50.0,employé
55241_20180401_29991231,55241,2018-09-01,,50.0,employé
55241_20180501_29991231,55241,2018-05-01,,50.0,employé
55241_20180401_29991231,55241,2018-05-01,,50.0,employé
55261_20160101_20180528,55261,2016-01-01,2018-05-28,100.0,employé
55261_20160101_20180828,55261,2018-06-01,2018-08-28,100.0,prépensionné
55261_20160101_29991231,55261,2018-09-01,,100.0,prépensionné
55262_20160101_20180528,55262,2016-01-01,2018-05-28,100.0,employé
55262_20160101_20180828,55262,2018-06-01,2018-08-28,100.0,prépensionné
55262_20160101_29991231,55262,2018-09-01,,100.0,prépensionné
55263_20160101_20180228,55263,2016-01-01,2018-02-28,100.0,employé
55263_20160101_20180330,55263,2018-03-01,2018-03-30,100.0,prépensionné
55263_20160101_29991231,55263,2018-04-01,,100.0,prépensionné
55264_20150101_20180330,55264,2015-01-01,2018-03-30,100.0,employé
55264_20150101_20180930,55264,2018-04-01,2018-09-30,100.0,prépensionné
55264_20150101_29991231,55264,2018-10-01,,100.0,prépensionné
55265_20150101_20180330,55265,2015-01-01,2018-03-30,100.0,employé
55265_20150101_20180930,55265,2018-04-01,2018-09-30,100.0,employé
55265_20150101_29991231,55265,2018-10-01,,100.0,employé
55266_20150101_20180930,55266,2015-01-01,2018-09-30,100.0,employé
55266_20150101_29991231,55266,2018-10-01,,100.0,employé
55267_20160101_20180930,55267,2016-01-01,2018-09-30,100.0,employé
55267_20160101_29991231,55267,2018-10-01,,100.0,employé
55268_20160101_20180930,55268,2016-01-01,2018-09-30,100.0,employé
55268_20160101_29991231,55268,2018-10-01,,100.0,employé
55269_20160101_20180930,55269,2016-01-01,2018-09-30,100.0,employé
52542_20171201_29991231,52542,2017-12-01,,100.0,employé
52543_20171201_29991231,52543,2017-12-01,,100.0,employé
55269_20160101_29991231,55269,2018-10-01,,100.0,employé
55270_20160101_20180930,55270,2016-01-01,2018-09-30,100.0,employé
55270_20160101_29991231,55270,2018-10-01,,100.0,employé
55271_20160101_20180330,55271,2016-01-01,2018-03-30,100.0,employé
55271_20160101_20180430,55271,2018-04-01,2018-04-30,50.0,employé
55271_20160101_20180602,55271,2018-05-01,2018-06-02,50.0,employé
55271_20160101_20180930,55271,2018-06-03,2018-09-30,50.0,employé
55271_20160101_29991231,55271,2018-10-01,,50.0,employé
55272_20160101_20180514,55272,2016-01-01,2018-05-14,100.0,employé
55272_20160101_20180602,55272,2018-05-15,2018-06-02,50.0,employé
55272_20160101_20180930,55272,2018-06-03,2018-09-30,50.0,employé
55272_20160101_29991231,55272,2018-10-01,,50.0,employé
55273_20150101_20180409,55273,2015-01-01,2018-04-09,50.0,employé
55273_20150101_20180430,55273,2018-04-10,2018-04-30,50.0,employé
55273_20150101_20180602,55273,2018-05-01,2018-06-02,50.0,employé
55273_20150101_20180930,55273,2018-06-03,2018-09-30,50.0,employé
55273_20150101_29991231,55273,2018-10-01,,50.0,employé
55274_20150101_20180528,55274,2015-01-01,2018-05-28,100.0,employé
55274_20150101_20180602,55274,2018-06-01,2018-06-02,80.0,employé
55274_20150101_20180930,55274,2018-06-03,2018-09-30,80.0,employé
55274_20150101_29991231,55274,2018-10-01,,80.0,employé
55275_20160101_20180417,55275,2016-01-01,2018-04-17,100.0,employé
55275_20160101_20180618,55275,2018-04-18,2018-06-18,80.0,employé
55275_20160101_20180818,55275,2018-06-19,2018-08-18,100.0,employé
52642_20170131_29991231,52642,2017-01-31,,100.0,employé
52643_20171201_29991231,52643,2017-12-01,,100.0,employé
53241_20180101_29991231,53241,2018-01-01,,100.0,employé
54001_20170101_29991231,54001,2017-01-01,,100.0,employé
54721_20180101_29991231,54721,2018-01-01,,100.0,employé
55275_20160101_20180930,55275,2018-08-19,2018-09-30,100.0,prépensionné
55275_20160101_29991231,55275,2018-10-01,,100.0,prépensionné
55276_20150101_20180330,55276,2015-01-01,2018-03-30,50.0,employé
55276_20150101_29991231,55276,2018-04-01,,100.0,employé
55277_20160101_20180401,55277,2016-01-01,2018-04-01,50.0,employé
55277_20160101_29991231,55277,2018-04-02,,100.0,employé
55278_20160101_20180429,55278,2016-01-01,2018-04-29,50.0,employé
55278_20160101_29991231,55278,2018-04-30,,50.0,employé
55279_20150101_20180602,55279,2015-01-01,2018-06-02,100.0,employé
55279_20150101_29991231,55279,2018-06-03,,100.0,prépensionné
55280_20150101_20180414,55280,2015-01-01,2018-04-14,100.0,employé
55280_20150101_29991231,55280,2018-04-15,,100.0,prépensionné
55281_20170701_29991231,55281,2017-07-01,,100.0,etudiant mensuel
55282_20150101_29991231,55282,2015-01-01,,100.0,employé
55283_20160101_29991231,55283,2016-01-01,,100.0,employé
55284_20170701_29991231,55284,2017-07-01,,100.0,etudiant mensuel
55285_20160101_20180518,55285,2016-01-01,2018-05-18,100.0,employé
55285_20160101_20180526,55285,2018-05-19,2018-05-26,80.0,employé
55285_20160101_29991231,55285,2018-05-27,,100.0,employé
55286_20160101_20180625,55286,2016-01-01,2018-06-25,100.0,employé
55286_20160101_29991231,55286,2018-06-26,,50.0,employé
52801_20180101_20190201,52801,2018-01-01,2019-02-01,100.0,employé
53622_20180101_29991231,53622,2018-01-01,,100.0,employé
54541_20171201_29991231,54541,2017-12-01,,100.0,employé
54581_20180101_29991231,54581,2018-01-01,,100.0,employé
54626_20180101_29991231,54626,2018-01-01,,100.0,employé
55287_20160101_29991231,55287,2016-01-01,,100.0,employé
55288_20180101_29991231,55288,2018-01-01,,100.0,prépensionné
55289_20180101_29991231,55289,2018-01-01,,100.0,employé
55341_20170201_29991231,55341,2017-02-01,,100.0,employé
55361_20171201_29991231,55361,2017-12-01,,100.0,employé
55701_20170101_29991231,55701,2017-01-01,,100.0,employé
55702_20170101_29991231,55702,2017-01-01,,100.0,employé
55703_20170101_29991231,55703,2017-01-01,,100.0,employé
55704_20170101_29991231,55704,2017-01-01,,100.0,employé
55705_20170101_29991231,55705,2017-01-01,,100.0,employé
55706_20170101_20180528,55706,2017-01-01,2018-05-28,100.0,employé
55706_20170101_29991231,55706,2018-06-01,,80.0,employé
55707_20170101_20180528,55707,2017-01-01,2018-05-28,100.0,employé
55707_20170101_29991231,55707,2018-06-01,,80.0,employé
55708_20170101_20170130,55708,2017-01-01,2017-01-30,100.0,etudiant mensuel
55708_20170101_20180430,55708,2018-04-25,2018-04-30,100.0,etudiant mensuel
55708_20170101_20180630,55708,2018-06-25,2018-06-30,100.0,etudiant mensuel
55709_20180416_29991231,55709,2017-01-01,,30.0,employé
55709_20170101_29991231,55709,2017-01-01,,30.0,employé
55709_20170101_29991231,55709,2017-01-01,,30.0,employé
55709_20170101_29991231,55709,2017-01-01,,30.0,employé
55709_20180416_29991231,55709,2017-01-01,,50.0,employé
55709_20170101_29991231,55709,2017-01-01,,50.0,employé
55709_20170101_29991231,55709,2017-01-01,,50.0,employé
55709_20170101_29991231,55709,2017-01-01,,50.0,employé
55709_20180416_20180415,55709,2017-01-01,2018-04-15,20.0,employé
55709_20170101_20180415,55709,2017-01-01,2018-04-15,20.0,employé
55709_20170101_20180415,55709,2017-01-01,2018-04-15,20.0,employé
55709_20170101_20180415,55709,2017-01-01,2018-04-15,20.0,employé
50882_20151001_29991231,50882,2018-06-01,,100.0,prépensionné
50883_20151001_20171128,50883,2015-10-01,2017-11-28,100.0,employé
50883_20151001_20171230,50883,2017-12-01,2017-12-30,100.0,prépensionné
50883_20151001_29991231,50883,2018-01-01,,100.0,prépensionné
50884_20141001_20171230,50884,2014-10-01,2017-12-30,100.0,employé
50884_20141001_20180630,50884,2018-01-01,2018-06-30,100.0,prépensionné
50884_20141001_29991231,50884,2018-07-01,,100.0,prépensionné
50885_20141001_20171230,50885,2014-10-01,2017-12-30,100.0,employé
50885_20141001_20180630,50885,2018-01-01,2018-06-30,100.0,employé
50885_20141001_29991231,50885,2018-07-01,,100.0,employé
50886_20141001_20180630,50886,2014-10-01,2018-06-30,100.0,employé
50886_20141001_29991231,50886,2018-07-01,,100.0,employé
50887_20151001_20180630,50887,2015-10-01,2018-06-30,100.0,employé
50887_20151001_29991231,50887,2018-07-01,,100.0,employé
50888_20151001_20180630,50888,2015-10-01,2018-06-30,100.0,employé
50888_20151001_29991231,50888,2018-07-01,,100.0,employé
50889_20151001_20180630,50889,2015-10-01,2018-06-30,100.0,employé
50889_20151001_29991231,50889,2018-07-01,,100.0,employé
50890_20151001_20180630,50890,2015-10-01,2018-06-30,100.0,employé
50890_20151001_29991231,50890,2018-07-01,,100.0,employé
50891_20151001_20171230,50891,2015-10-01,2017-12-30,100.0,employé
50891_20151001_20180130,50891,2018-01-01,2018-01-30,50.0,employé
50891_20151001_20180302,50891,2018-02-01,2018-03-02,50.0,employé
50891_20151001_20180630,50891,2018-03-03,2018-06-30,50.0,employé
50891_20151001_29991231,50891,2018-07-01,,50.0,employé
50892_20151001_20180214,50892,2015-10-01,2018-02-14,100.0,employé
50892_20151001_20180302,50892,2018-02-15,2018-03-02,50.0,employé
50892_20151001_20180630,50892,2018-03-03,2018-06-30,50.0,employé
50892_20151001_29991231,50892,2018-07-01,,50.0,employé
50893_20141001_20180109,50893,2014-10-01,2018-01-09,50.0,employé
50893_20141001_20180130,50893,2018-01-10,2018-01-30,50.0,employé
50893_20141001_20180302,50893,2018-02-01,2018-03-02,50.0,employé
50893_20141001_20180630,50893,2018-03-03,2018-06-30,50.0,employé
50893_20141001_29991231,50893,2018-07-01,,50.0,employé
50894_20141001_20180228,50894,2014-10-01,2018-02-28,100.0,employé
50894_20141001_20180302,50894,2018-03-01,2018-03-02,80.0,employé
50894_20141001_20180630,50894,2018-03-03,2018-06-30,80.0,employé
50894_20141001_29991231,50894,2018-07-01,,80.0,employé
50895_20151001_20180117,50895,2015-10-01,2018-01-17,100.0,employé
50895_20151001_20180318,50895,2018-01-18,2018-03-18,80.0,employé
50895_20151001_20180518,50895,2018-03-19,2018-05-18,100.0,employé
50895_20151001_20180630,50895,2018-05-19,2018-06-30,100.0,prépensionné
50895_20151001_29991231,50895,2018-07-01,,100.0,prépensionné
50896_20141001_20171230,50896,2014-10-01,2017-12-30,50.0,employé
50896_20141001_29991231,50896,2018-01-01,,100.0,employé
50897_20151001_20180101,50897,2015-10-01,2018-01-01,50.0,employé
50897_20151001_29991231,50897,2018-01-02,,100.0,employé
50898_20151001_20180129,50898,2015-10-01,2018-01-29,50.0,employé
50898_20151001_29991231,50898,2018-01-30,,50.0,employé
50899_20141001_20180302,50899,2014-10-01,2018-03-02,100.0,employé
50899_20141001_29991231,50899,2018-03-03,,100.0,prépensionné
50900_20141001_20180114,50900,2014-10-01,2018-01-14,100.0,employé
50900_20141001_29991231,50900,2018-01-15,,100.0,prépensionné
50901_20170401_29991231,50901,2017-04-01,,100.0,etudiant mensuel
50902_20141001_29991231,50902,2014-10-01,,100.0,employé
50903_20151001_29991231,50903,2015-10-01,,100.0,employé
50904_20170401_29991231,50904,2017-04-01,,100.0,etudiant mensuel
50905_20151001_20180218,50905,2015-10-01,2018-02-18,100.0,employé
50905_20151001_20180226,50905,2018-02-19,2018-02-26,80.0,employé
50905_20151001_29991231,50905,2018-02-27,,100.0,employé
50906_20151001_20180325,50906,2015-10-01,2018-03-25,100.0,employé
50906_20151001_29991231,50906,2018-03-26,,50.0,employé
50907_20151001_29991231,50907,2015-10-01,,100.0,employé
50908_20180101_29991231,50908,2018-01-01,,100.0,employé
52082_20170101_29991231,52082,2017-01-01,,100.0,employé
53141_20160101_29991231,53141,2016-01-01,,100.0,employé
53141_20160101_29991231,53141,2016-01-01,,100.0,employé
53141_20160101_29991231,53141,2016-01-01,,100.0,employé
53141_20160101_29991231,53141,2016-01-01,,100.0,employé
53301_20180101_29991231,53301,2018-01-01,,100.0,employé
53921_20170101_29991231,53921,2017-01-01,,100.0,employé
54241_20171201_29991231,54241,2017-12-01,,100.0,employé
54301_20180101_20180923,54301,2018-01-01,2018-09-23,100.0,employé
54901_20180101_29991231,54901,2018-01-01,,100.0,employé
36541_20170125_29991231,36541,2017-01-25,,40.0,employé
36541_20170125_29991231,36541,2017-01-25,,40.0,employé
36541_20160101_29991231,36541,2017-01-25,,40.0,employé
55201_20180101_20190202,55201,2018-01-01,2019-02-02,100.0,employé
55241_20180501_20180430,55241,2018-04-01,2018-04-30,100.0,employé
55241_20180401_20180430,55241,2018-04-01,2018-04-30,100.0,employé
51161_20161001_29991231,51161,2016-10-01,,100.0,employé
51181_20161001_29991231,51181,2016-10-01,,100.0,employé
51182_20161001_29991231,51182,2016-10-01,,100.0,employé
51183_20161001_29991231,51183,2016-10-01,,100.0,employé
51184_20161001_29991231,51184,2016-10-01,,100.0,employé
51185_20161001_20180228,51185,2016-10-01,2018-02-28,100.0,employé
51185_20161001_29991231,51185,2018-03-01,,80.0,employé
51186_20161001_20180228,51186,2016-10-01,2018-02-28,100.0,employé
51186_20161001_29991231,51186,2018-03-01,,80.0,employé
51187_20161001_20161030,51187,2016-10-01,2016-10-30,100.0,etudiant mensuel
51187_20161001_20180130,51187,2018-01-25,2018-01-30,100.0,etudiant mensuel
51187_20161001_20180330,51187,2018-03-25,2018-03-30,100.0,etudiant mensuel
51188_20180116_29991231,51188,2016-10-01,,30.0,employé
