POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
retail,0,3,medium,5.0,0,180.82969730397107,yes
engineering,0,3,medium,6.0,0,182.18716796245664,yes
marketing,0,4,medium,6.0,1,181.8521403740226,yes
operations,0,4,low,5.0,0,180.4276884890077,yes
sales,0,3,medium,7.0,0,185.8005824752397,yes
marketing,1,3,low,6.0,0,183.9876204960053,yes
marketing,0,3,medium,6.0,0,182.02698522733263,yes
finance,0,3,medium,6.0,0,183.05070816506367,yes
retail,0,3,medium,8.0,1,188.6686337367756,no
support,0,4,low,8.0,1,189.87727681042543,no
retail,0,4,medium,7.0,0,186.1098523314733,no
marketing,0,3,medium,6.0,1,183.67489083420145,no
engineering,0,3,medium,7.0,1,185.47280552027533,no
support,0,3,medium,8.0,0,187.5711759761828,no
marketing,0,4,medium,7.0,0,184.8481953514801,no
IT,0,5,low,7.0,1,186.4403466578317,no
marketing,0,2,high,7.0,0,184.8858271223073,no
retail,0,3,high,9.0,0,191.3646694279632,no
sales,0,3,low,8.0,1,187.9313935394244,no
support,0,4,high,6.0,1,183.56899038821624,no
retail,0,2,medium,6.0,1,183.89931200482,no
logistics,0,4,medium,7.0,0,187.0281269994494,no
engineering,0,3,low,7.0,0,185.9575677802001,no
marketing,0,4,medium,9.0,1,191.02866863665835,no
sales,0,3,low,9.0,0,191.89665496849287,no
sales,0,4,high,8.0,0,190.0144467091623,no
marketing,0,3,low,6.0,0,183.3544044159396,no
sales,0,4,high,9.0,0,192.3447816051756,no
operations,0,3,medium,8.0,0,188.75589805124903,no
sales,0,3,low,7.0,1,184.57055477444504,no
sales,1,4,medium,10.0,0,194.6241966181261,no
retail,0,3,medium,8.0,0,187.98022137946305,no
retail,0,4,medium,9.0,0,191.6610414974296,no
support,0,4,medium,6.0,0,183.3948023166384,no
admin,0,3,high,9.0,0,191.64108430282727,no
retail,0,3,low,9.0,1,192.53125879871305,no
marketing,1,3,low,7.0,0,185.1269000785127,no
sales,0,3,high,5.0,0,180.69332264269792,no
sales,0,3,medium,4.0,0,177.1854699929693,no
retail,0,3,medium,8.0,0,189.5112370006364,no
retail,0,4,medium,4.0,0,176.9402594388039,no
sales,0,3,medium,8.0,0,189.22342867729407,no
sales,0,3,high,6.0,1,184.43730002052777,no
sales,0,3,medium,6.0,0,184.35844997376103,no
marketing,0,3,high,9.0,0,193.00202092157463,no
operations,0,4,medium,9.0,0,193.3027009908928,no
IT,0,3,medium,8.0,0,187.54596290892584,no
retail,0,3,medium,6.0,0,183.40161905155145,no
operations,0,4,medium,6.0,1,183.3076467651124,no
logistics,0,3,high,6.0,1,184.44292663727632,no
retail,0,3,low,9.0,1,193.11417593134564,no
operations,1,3,medium,9.0,0,192.6715465230202,no
support,0,4,medium,6.0,0,183.24999666997803,no
sales,0,3,medium,7.0,0,184.60630743860872,no
sales,0,3,medium,7.0,0,186.08795576181663,no
retail,0,4,high,6.0,0,182.3280466482597,no
IT,0,5,high,7.0,0,185.51728917278805,no
IT,0,3,medium,6.0,0,183.44599502487887,no
sales,0,4,low,6.0,0,182.2159106748728,no
sales,0,3,medium,8.0,1,189.4612972212812,no
admin,0,3,low,8.0,0,187.7581293821945,no
support,0,3,high,8.0,0,188.6630370369934,yes
engineering,0,3,high,7.0,0,187.2407853198646,no
support,0,4,medium,9.0,1,191.2332503037404,no
marketing,0,3,medium,7.0,0,187.32140438741035,no
retail,0,4,medium,7.0,0,187.04898091846923,no
sales,0,3,medium,7.0,0,187.07111860603865,no
IT,0,4,medium,8.0,1,188.21026952084225,no
marketing,0,3,medium,8.0,1,189.3487716933305,no
sales,0,4,medium,9.0,0,190.68424844277283,no
marketing,0,3,medium,7.0,0,185.7941242445437,no
retail,0,3,medium,7.0,1,184.581597065572,no
engineering,0,4,medium,9.0,0,190.6641435515197,no
engineering,0,4,medium,8.0,0,190.2145296038496,no
support,0,3,medium,7.0,0,186.2409096787761,no
operations,0,3,medium,10.0,0,195.86030198731305,no
sales,0,4,low,7.0,1,186.2122614988461,no
sales,0,4,low,6.0,0,183.32628460587785,no
finance,0,3,low,9.0,0,192.3432082894044,no
finance,0,4,medium,6.0,0,184.08068036195107,no
engineering,0,3,medium,6.0,0,183.4178431840112,no
retail,0,4,medium,9.0,0,191.3960829265484,no
marketing,0,3,medium,9.0,1,190.89221696302903,no
operations,0,3,medium,7.0,0,187.03424942586693,no
support,0,4,high,7.0,0,186.00460042511645,no
logistics,0,3,medium,9.0,0,191.7811304228676,no
sales,0,3,low,8.0,0,189.2539738098092,no
logistics,1,4,medium,6.0,0,184.1124179390825,no
finance,0,4,medium,7.0,0,187.26542593400384,no
operations,0,3,medium,7.0,1,186.6614790672928,no
marketing,0,4,low,6.0,0,181.95682827022463,no
sales,0,3,medium,6.0,0,183.1876374740173,no
engineering,0,3,medium,7.0,0,186.1865934704744,no
operations,1,3,high,8.0,0,188.81341940745764,no
support,0,3,medium,8.0,0,190.1533174322913,no
operations,0,3,medium,8.0,1,188.1694241111432,no
operations,0,3,high,9.0,0,191.0460321040188,no
logistics,0,3,medium,6.0,1,183.6093578170312,no
engineering,0,2,medium,8.0,0,189.73861922739783,no
engineering,0,3,medium,10.0,0,194.0947471787717,no
support,0,3,medium,9.0,1,191.32380557960863,no
admin,0,3,medium,7.0,1,186.9190834676189,no
support,0,3,medium,8.0,1,188.49123565718568,no
operations,0,3,high,10.0,0,193.74365773949543,no
retail,0,3,medium,9.0,0,193.06854508403063,no
engineering,0,3,medium,6.0,0,182.61123947519988,no
engineering,0,3,medium,9.0,0,190.6444334109168,no
sales,1,3,high,9.0,0,191.17718595576207,no
retail,0,4,medium,7.0,0,186.25865574515512,no
logistics,1,3,medium,9.0,1,190.63037343230457,no
engineering,0,3,high,8.0,0,187.99387136563203,no
sales,0,3,medium,8.0,1,188.02477826650508,no
engineering,0,4,medium,6.0,0,184.2326077562676,no
engineering,0,3,medium,6.0,0,184.2328082549172,no
IT,0,4,low,9.0,0,190.6678044244178,no
marketing,0,3,medium,9.0,0,191.4067160411592,no
retail,0,4,medium,7.0,0,186.58981470102,no
engineering,0,2,medium,9.0,0,190.77950720680693,no
sales,0,4,high,6.0,0,184.49746031478773,no
retail,0,3,medium,8.0,0,187.78727005145527,no
support,0,5,medium,8.0,0,188.08375001706165,no
sales,0,3,medium,5.0,0,180.2236815936081,no
sales,0,4,low,7.0,0,186.40259132459727,no
marketing,1,3,low,7.0,0,187.3116635755053,no
sales,0,3,low,8.0,1,190.2324844709649,no
retail,0,4,medium,8.0,0,189.1189421219359,no
sales,0,3,medium,8.0,0,189.40784965927952,no
retail,0,4,medium,5.0,0,179.14412168990444,no
finance,1,4,medium,7.0,1,184.97144178500128,no
retail,0,3,medium,8.0,0,189.75822657612025,no
marketing,0,3,medium,7.0,0,185.984245087272,no
IT,0,3,medium,9.0,0,192.4476980746561,no
sales,0,3,medium,8.0,0,188.20799464099207,no
IT,0,3,low,9.0,0,192.99074550777,no
engineering,0,3,medium,7.0,1,186.49300523600945,no
operations,0,3,medium,7.0,1,187.28219988049875,no
support,0,4,medium,8.0,0,189.87077365333428,no
admin,0,3,medium,8.0,0,188.8293778050816,no
operations,0,3,high,7.0,0,184.9945492388713,no
sales,0,3,high,9.0,0,191.7524581780164,no
engineering,0,4,low,6.0,0,181.69731122321988,no
sales,0,3,medium,7.0,1,184.9522795453856,no
marketing,1,3,low,8.0,1,190.379270980422,no
engineering,0,4,medium,9.0,0,191.3410300671644,no
sales,0,4,low,8.0,0,189.4729227420251,no
logistics,0,3,medium,7.0,1,185.33818581631203,no
finance,0,3,medium,7.0,0,186.1873033770553,no
admin,0,3,high,5.0,1,179.1071069771047,no
retail,0,3,medium,7.0,0,185.96652529189137,no
sales,0,3,medium,7.0,0,185.84052943340765,no
sales,0,3,medium,8.0,1,190.0575047525209,no
engineering,0,3,medium,8.0,0,187.7500497078616,no
logistics,0,3,medium,6.0,1,183.1346462023006,no
operations,0,4,high,7.0,0,186.75288929980744,no
sales,0,3,medium,6.0,1,184.3419228643557,no
marketing,0,4,high,8.0,0,188.12762713590928,no
operations,0,4,medium,7.0,0,185.19308860947467,no
retail,0,3,low,7.0,0,185.28818259229817,no
retail,0,4,medium,7.0,0,187.0714037698648,no
operations,0,3,medium,7.0,1,186.3598359402047,no
engineering,0,2,medium,8.0,0,188.8823520304896,no
operations,0,3,medium,7.0,0,186.42211568950933,no
sales,0,3,low,9.0,0,190.6946017558681,no
logistics,0,4,high,6.0,0,181.7139359022828,no
operations,0,3,medium,8.0,0,188.7002466004055,no
sales,0,3,medium,7.0,1,186.06554930853528,no
engineering,0,4,low,7.0,0,186.91907142175967,no
operations,0,3,medium,9.0,0,193.2468264592896,no
finance,0,3,medium,5.0,0,180.3551818001772,no
IT,0,3,medium,8.0,0,189.3005410983975,no
marketing,0,3,medium,8.0,0,190.1079481463848,no
retail,0,4,medium,7.0,1,185.95218334641496,no
operations,0,4,low,8.0,0,189.7917858942276,no
retail,0,3,medium,7.0,0,187.0727139371652,no
sales,0,3,medium,8.0,0,190.4789211433948,no
sales,0,4,low,10.0,0,195.3886902009656,no
operations,0,4,low,6.0,0,183.99661052631163,no
retail,0,4,low,8.0,0,188.5684949463044,no
engineering,0,4,medium,7.0,1,187.2180788079208,no
operations,0,3,low,9.0,1,191.95251514129643,no
retail,0,3,medium,9.0,0,190.87930540224468,no
sales,0,4,high,10.0,0,195.17389772833485,no
retail,0,3,medium,7.0,0,185.63925030424988,no
engineering,0,4,medium,7.0,0,185.95998728690995,no
IT,0,4,medium,6.0,0,183.2275232659021,no
sales,1,3,medium,8.0,0,187.9066832338647,no
retail,0,3,medium,4.0,0,178.4580178876554,no
retail,0,4,medium,7.0,0,185.4953360344656,no
operations,0,4,medium,9.0,0,191.8919727291618,no
operations,0,4,low,8.0,0,188.3172353766128,no
engineering,0,3,medium,8.0,0,189.7246081431246,no
operations,0,3,medium,8.0,0,190.4218852154084,no
marketing,0,4,medium,8.0,0,190.33957759310908,no
retail,0,3,medium,9.0,0,190.9757709556301,no
sales,0,3,low,6.0,0,183.9122494540555,no
engineering,0,3,medium,7.0,0,186.77314240618563,no
admin,0,3,medium,10.0,0,193.99128666368,no
finance,0,3,high,9.0,0,192.39630450956733,no
operations,0,2,medium,9.0,0,193.2258342038141,no
marketing,0,3,low,8.0,0,189.9326213087807,no
sales,0,2,medium,8.0,0,188.4848841720037,no
sales,0,4,medium,8.0,0,188.1649277588473,no
engineering,0,3,medium,8.0,1,187.82262690797856,no
retail,0,3,medium,7.0,0,184.8741259138131,no
engineering,0,4,medium,8.0,0,190.4693009746452,no
sales,0,3,medium,9.0,0,191.00015465354167,no
engineering,0,4,high,7.0,0,187.3403329752553,no
retail,0,3,medium,8.0,0,190.42654598884144,no
retail,0,4,low,6.0,0,181.60407699350213,no
operations,0,3,medium,7.0,0,185.31182530532465,no
logistics,0,3,medium,6.0,0,183.42332784530407,no
sales,0,3,medium,7.0,0,186.14260028707267,no
operations,0,4,medium,9.0,0,192.06510307559645,no
logistics,0,4,medium,7.0,0,187.4364690269549,no
sales,0,2,medium,8.0,0,188.29346604708536,no
operations,0,3,high,8.0,0,190.45087272529915,no
marketing,0,3,low,6.0,0,184.0224750600089,no
retail,0,2,high,8.0,0,189.95564578801003,no
support,0,3,high,8.0,1,187.67920265997256,no
finance,0,4,low,10.0,0,195.2618083045324,no
marketing,0,3,medium,8.0,0,187.59183816134995,no
marketing,0,3,medium,9.0,0,192.47701407131893,no
finance,0,4,medium,7.0,1,187.07551186971904,no
operations,1,3,high,6.0,0,182.4541016867324,no
admin,0,4,medium,7.0,0,186.1225054263436,no
sales,0,4,medium,8.0,0,187.5478980642808,no
engineering,0,4,high,7.0,0,186.7673116007452,no
sales,0,3,medium,7.0,0,186.7664666739192,no
retail,0,3,high,7.0,0,187.28083972504723,no
retail,0,3,medium,10.0,0,195.19694151712392,no
engineering,0,4,medium,9.0,0,191.17803331788045,no
IT,0,4,high,9.0,0,191.52467802995344,no
retail,0,3,high,10.0,0,193.81242919638143,no
retail,0,3,medium,8.0,0,187.73379480137896,no
sales,0,3,medium,8.0,1,188.1804693403444,no
operations,0,3,medium,7.0,1,184.585034755612,no
finance,0,3,high,6.0,0,182.35617479024413,no
engineering,0,2,low,9.0,1,192.0809433947397,no
support,0,4,high,7.0,0,185.23848646778043,no
support,0,4,medium,7.0,0,186.0880237407955,no
sales,0,4,medium,5.0,0,181.2438921216124,no
engineering,0,4,medium,8.0,0,187.55815562521647,no
admin,1,4,high,6.0,0,182.50566197811943,no
operations,0,4,medium,8.0,0,189.4687552150188,no
sales,0,4,low,9.0,0,192.1260846192069,no
sales,0,4,medium,7.0,0,187.48374047660724,no
retail,0,4,low,9.0,0,191.26488274283943,no
sales,0,3,high,8.0,1,190.0868436703991,no
engineering,0,4,medium,9.0,0,191.12467545261305,no
engineering,0,3,medium,6.0,0,182.8067164728795,no
operations,0,4,low,4.0,0,178.15297165132458,no
sales,0,4,medium,7.0,1,186.4750455985412,no
operations,0,4,low,8.0,0,188.30058035393432,no
engineering,0,4,medium,10.0,0,194.61655737857083,no
retail,0,3,medium,8.0,1,189.2694927629899,no
retail,0,4,medium,8.0,0,189.50324145942983,no
marketing,0,2,low,8.0,0,189.5975374126024,no
sales,0,4,medium,8.0,0,188.99714694561007,no
sales,0,2,medium,8.0,0,188.3093539289082,no
support,0,4,high,6.0,0,184.2612184103096,no
engineering,0,3,medium,7.0,0,185.02712597624927,no
operations,0,3,high,7.0,1,185.2164862401826,no
engineering,0,3,high,9.0,0,190.72043466398924,no
admin,0,3,medium,7.0,0,184.7319647843697,no
logistics,0,3,medium,7.0,1,186.7889613325788,no
support,0,3,medium,9.0,0,192.09042246551743,no
support,0,3,medium,8.0,0,189.7155704767128,no
operations,0,3,high,7.0,0,186.15330933826425,no
sales,0,3,high,9.0,0,191.67110488651747,no
operations,0,3,medium,8.0,0,189.44226676352187,no
sales,0,3,medium,7.0,0,186.3717355830765,no
engineering,0,4,high,8.0,0,189.734369548997,no
engineering,0,3,medium,7.0,0,186.3112957526095,no
IT,0,3,medium,10.0,0,195.5171551537006,no
operations,0,4,medium,9.0,0,190.5447362494888,no
engineering,0,3,high,8.0,0,187.5601733830352,no
sales,0,4,medium,7.0,0,186.70501761833563,no
logistics,0,4,medium,7.0,0,187.16265523163867,no
sales,0,3,medium,9.0,1,191.23379817373043,no
operations,0,3,low,6.0,0,182.5876399313265,no
support,0,3,medium,9.0,0,192.5624252429513,no
retail,0,3,high,7.0,0,187.11971769406705,no
operations,0,3,high,8.0,1,190.2213643235771,no
engineering,0,4,medium,7.0,0,187.42582100515503,no
sales,0,2,medium,6.0,0,182.54384199610283,no
marketing,0,3,medium,6.0,0,183.785901987021,no
sales,0,4,medium,7.0,0,185.9745637268938,no
retail,0,4,medium,7.0,0,186.83331458611624,no
marketing,0,3,medium,8.0,1,190.03981900669947,no
operations,0,3,medium,7.0,0,185.4160830597922,no
marketing,0,3,high,7.0,0,185.78322377074645,no
operations,0,3,medium,8.0,0,190.09925174334364,no
retail,0,4,high,7.0,0,187.4652093116217,no
operations,0,3,medium,7.0,1,187.245536495742,no
operations,0,3,medium,6.0,1,183.78047473826973,no
sales,0,3,medium,8.0,0,188.2770205009168,no
support,0,4,medium,8.0,0,189.06222770139087,no
retail,0,2,high,6.0,0,184.14245141751192,no
engineering,0,3,medium,8.0,0,188.10812711732896,no
retail,0,4,medium,11.0,0,196.6669409634859,no
retail,0,4,medium,7.0,0,187.21891580509225,no
retail,0,3,high,10.0,0,194.26191238854912,no
retail,0,3,low,7.0,1,185.06737303341816,no
sales,0,3,medium,7.0,0,187.17197968902445,no
engineering,0,3,high,7.0,1,186.83968322273896,no
sales,0,5,medium,6.0,0,182.48265716094468,no
operations,0,3,medium,10.0,1,193.9413071363916,no
engineering,0,3,low,7.0,0,185.8836923480498,no
marketing,0,3,medium,6.0,0,183.71038271019427,no
logistics,0,4,medium,5.0,0,181.28214189605148,no
engineering,0,3,medium,10.0,0,193.6922593251132,no
IT,0,4,medium,8.0,1,190.42396450697103,no
operations,0,3,medium,7.0,0,186.22292828680904,no
retail,0,3,low,8.0,1,187.7802758154692,no
operations,0,4,low,7.0,1,186.5030496935935,no
marketing,0,3,low,8.0,0,188.3383677874949,no
sales,0,3,high,8.0,0,189.51690579753227,no
operations,0,4,medium,8.0,1,189.0641220062928,no
admin,0,3,high,9.0,0,192.1293179799629,no
engineering,0,3,medium,5.0,1,180.32237865620928,no
engineering,0,4,medium,10.0,0,194.01371726680807,no
logistics,0,3,medium,7.0,0,185.10656768402828,no
operations,0,3,medium,7.0,0,187.341698619223,no
IT,0,3,medium,9.0,0,191.27398118843848,no
marketing,0,3,medium,8.0,0,188.42070749474564,no
sales,0,3,low,6.0,0,184.1265147886071,no
operations,0,4,high,8.0,0,188.5791092878752,no
operations,0,4,medium,7.0,0,186.39912560977265,no
retail,0,4,medium,9.0,0,192.2338820657588,no
logistics,0,4,low,7.0,0,187.4917104560444,no
engineering,0,4,low,8.0,0,190.3028404760016,no
operations,1,3,medium,9.0,0,192.8436442499384,no
marketing,0,4,medium,8.0,1,187.88020046799272,no
retail,0,3,low,8.0,0,188.6281608716817,no
operations,0,3,medium,7.0,0,186.7333390010588,no
sales,0,4,high,7.0,0,187.07365273681725,no
sales,0,3,low,7.0,0,184.9021869235442,no
engineering,0,3,low,5.0,0,181.07183140594904,no
engineering,0,3,medium,7.0,0,185.09248953821523,no
sales,0,4,low,7.0,0,186.1311889068804,no
engineering,0,2,medium,7.0,0,186.2752720779256,no
finance,0,4,medium,7.0,0,186.50398718444347,no
finance,0,2,low,7.0,0,186.1752874408198,no
marketing,0,2,medium,6.0,0,183.830945391142,no
retail,0,3,medium,7.0,0,185.34967016419105,no
support,0,3,high,8.0,1,189.9535913143755,no
support,0,2,low,7.0,1,184.67585720366213,no
retail,0,3,low,8.0,0,187.7471739579296,no
operations,0,4,medium,7.0,0,184.7287893663944,no
sales,0,3,medium,7.0,0,186.1615512258,no
retail,0,3,medium,6.0,1,183.32810533933164,no
sales,0,4,medium,9.0,1,191.0258170305988,no
sales,0,3,high,8.0,0,189.6761831031044,no
operations,0,3,low,7.0,0,186.89929311521664,no
retail,0,3,medium,7.0,0,184.69818312761527,no
engineering,0,3,high,9.0,0,193.1743905396312,no
IT,0,4,low,7.0,0,187.0186586081876,no
engineering,0,3,medium,8.0,0,189.912222285372,no
finance,0,4,low,6.0,1,184.4092158623983,no
operations,0,4,medium,9.0,1,191.89809687067063,no
logistics,0,2,low,8.0,0,188.36893470189537,no
retail,0,3,medium,7.0,0,186.52433817796225,no
retail,0,3,low,8.0,0,189.5643969703156,no
engineering,0,3,high,8.0,0,187.7721996603643,no
operations,0,3,medium,7.0,0,186.3238103464068,no
sales,0,3,medium,9.0,0,191.14411837095665,no
engineering,0,4,medium,8.0,1,189.42221817818503,no
retail,0,4,medium,9.0,0,190.7775988228135,no
operations,0,4,high,8.0,0,188.80739266768555,no
operations,0,3,medium,9.0,0,192.0815652079938,no
operations,0,3,high,6.0,0,183.2304972493195,no
marketing,0,4,medium,8.0,1,188.69395507235805,no
engineering,0,3,high,7.0,0,184.7890859919256,no
logistics,0,3,medium,8.0,0,187.8596780045397,no
support,0,3,medium,6.0,0,184.34273647339927,no
retail,0,3,high,8.0,0,187.9894530715169,no
marketing,0,2,low,7.0,0,184.8276786791884,no
engineering,0,3,medium,6.0,0,182.5205519255864,no
retail,0,3,medium,8.0,0,189.2842434517053,no
retail,0,3,medium,5.0,0,179.658269741773,no
sales,0,2,medium,6.0,0,183.6103764007941,no
operations,0,3,high,4.0,0,177.61552649446233,no
admin,0,4,low,8.0,0,188.3234706224782,no
retail,0,3,medium,9.0,0,191.53622106809468,no
operations,0,3,medium,8.0,0,190.384027514324,no
sales,0,3,medium,8.0,0,189.59552217231595,no
operations,0,3,medium,9.0,0,191.5010899411208,no
IT,0,4,medium,9.0,0,191.51589069512767,no
engineering,0,3,medium,7.0,0,185.32133222848103,no
retail,0,3,low,8.0,0,187.96004505021023,no
sales,0,3,medium,7.0,0,186.2050487408769,no
marketing,0,3,low,9.0,1,190.8523928480053,no
retail,0,3,low,7.0,1,187.46763868400936,no
operations,0,3,medium,8.0,0,190.23684178957524,no
retail,0,4,low,10.0,0,195.9375240044052,no
operations,0,2,low,7.0,1,186.9068344335893,no
sales,0,4,low,7.0,0,185.07102306928493,no
sales,0,4,medium,7.0,0,185.0713957653616,no
admin,0,4,low,9.0,0,192.0905976924413,no
engineering,0,3,medium,7.0,1,185.507634810954,no
sales,0,3,low,9.0,0,193.0903428712809,no
sales,0,4,low,7.0,0,186.463467389548,no
engineering,0,4,low,9.0,1,191.5220238270216,no
support,0,3,medium,6.0,1,183.7551262282877,no
retail,0,4,medium,7.0,0,185.8580592211404,no
sales,0,4,medium,10.0,0,194.24634977440004,no
operations,0,4,high,9.0,1,191.0648011205247,no
sales,0,3,medium,9.0,0,191.18342986226168,no
retail,0,2,medium,6.0,0,184.2003832559803,no
operations,0,3,low,7.0,0,186.5960418704506,no
operations,0,3,medium,7.0,1,186.26732216428547,no
engineering,0,4,medium,8.0,1,189.63749398079867,no
retail,0,3,medium,6.0,0,182.80041527530145,no
marketing,0,3,low,7.0,0,186.4670280239704,no
operations,0,2,low,10.0,0,194.21826589217056,no
retail,0,2,medium,8.0,0,187.5052710841132,no
operations,0,3,medium,8.0,1,189.7702445896308,no
finance,0,3,medium,7.0,0,187.023828230544,no
IT,0,2,medium,8.0,0,189.50348659661867,no
finance,0,3,medium,8.0,0,189.25634717327284,no
sales,0,2,medium,10.0,0,196.2801290324172,no
marketing,0,2,high,8.0,0,190.16111951653727,no
operations,0,4,medium,8.0,0,188.3911456852553,no
support,0,4,high,9.0,0,190.59759010557684,no
retail,0,4,high,9.0,0,190.69010018533373,no
finance,0,4,medium,8.0,0,189.13014243725712,no
sales,0,4,medium,7.0,1,186.6819612447113,no
operations,0,3,high,9.0,1,191.5728569908253,no
sales,0,4,medium,7.0,0,186.26662043350075,no
retail,0,3,medium,7.0,0,186.93601363812,no
marketing,0,3,high,7.0,0,185.222566260752,no
sales,0,3,medium,6.0,0,184.3025597819104,no
sales,0,3,medium,6.0,0,183.47528811002863,no
finance,0,2,low,6.0,0,184.236211401294,no
sales,0,4,high,6.0,0,183.20892114531088,no
marketing,0,4,high,8.0,0,187.86044281377872,no
logistics,0,3,medium,6.0,0,182.5710990911724,no
sales,0,3,medium,7.0,0,186.40909745613075,no
logistics,0,4,medium,6.0,0,182.10303488534583,no
operations,0,4,low,8.0,0,188.7668879304818,no
engineering,0,3,medium,9.0,0,191.63521828181345,no
retail,0,3,medium,7.0,0,185.0546884340316,no
sales,0,3,medium,7.0,1,187.1155608454743,no
admin,0,3,medium,8.0,0,188.0882660131576,no
retail,0,3,medium,8.0,0,187.9002735184253,no
