POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
retail,0,4,medium,8.0,1,187.62788915319328,yes
support,0,3,low,8.0,1,187.67673963724368,yes
retail,0,3,medium,8.0,0,190.1151778291569,no
retail,0,3,medium,8.0,0,188.6492614668336,no
sales,0,3,high,6.0,0,182.7915650190536,no
marketing,1,4,high,6.0,0,182.54142839443475,no
engineering,0,3,medium,8.0,1,188.45848813471608,no
sales,0,3,high,8.0,0,188.2868664012442,yes
engineering,0,3,high,8.0,0,187.5075274205691,no
sales,0,3,low,5.0,0,178.55897613750693,yes
retail,0,4,medium,6.0,0,182.72743162247207,no
engineering,0,3,medium,6.0,0,184.20280083287508,no
retail,0,4,medium,5.0,1,180.8155321215073,yes
sales,0,4,low,5.0,0,180.10538398812685,no
finance,0,3,medium,6.0,0,182.1943791931541,no
engineering,0,3,high,9.0,0,190.72043466398924,no
admin,0,4,medium,6.0,0,182.8644311727368,no
engineering,0,3,medium,5.0,0,181.04772363486373,yes
retail,0,3,medium,7.0,0,187.4547359964145,yes
sales,0,3,medium,5.0,0,179.7719277379722,no
retail,0,3,high,9.0,0,193.34040323270247,no
sales,0,3,medium,8.0,0,189.54124381955123,no
operations,0,2,medium,6.0,0,181.61159960885576,yes
marketing,0,4,medium,5.0,0,181.4575126183475,no
sales,0,3,low,5.0,0,180.7354480831822,no
retail,0,3,medium,7.0,0,186.8162949012525,yes
admin,0,3,high,5.0,1,178.69319921135988,no
admin,0,3,high,8.0,0,188.630092757042,yes
retail,1,4,medium,5.0,0,181.3098789504687,no
marketing,0,2,medium,6.0,1,181.7304620144737,no
IT,0,3,medium,8.0,1,187.92037525092988,yes
engineering,0,3,medium,5.0,0,179.5779430658673,no
sales,0,3,medium,4.0,1,176.37792859695207,yes
support,0,3,high,8.0,1,189.9535913143755,no
support,0,4,medium,6.0,0,182.571383765168,no
sales,0,4,medium,8.0,1,190.17338259442903,no
sales,0,3,low,10.0,0,194.38917510737065,no
admin,1,3,medium,6.0,0,181.64600982929417,yes
sales,0,4,high,8.0,0,188.263621389718,no
retail,0,4,medium,7.0,0,187.10496978124823,no
support,0,3,medium,6.0,1,182.29275740821663,no
operations,0,3,medium,6.0,1,183.0622773984953,no
engineering,0,4,medium,8.0,1,190.10700885795,no
finance,1,4,medium,6.0,1,182.0986808120395,no
operations,0,3,medium,8.0,0,189.1953371888877,no
finance,0,3,high,4.0,0,176.65391258872523,no
retail,0,3,medium,6.0,0,181.98662083848583,no
admin,0,3,medium,8.0,0,188.60241738987392,no
marketing,0,4,medium,6.0,0,181.7777923291404,yes
marketing,0,3,high,5.0,0,180.42882090460145,no
operations,0,3,medium,8.0,0,189.99214082889728,no
retail,0,3,high,4.0,0,177.56630941508664,no
marketing,0,3,medium,7.0,0,185.27412164464928,no
admin,0,3,medium,6.0,0,182.5876963718312,no
logistics,0,3,medium,5.0,0,179.68928048773964,no
operations,0,3,medium,8.0,0,189.8791067032636,yes
engineering,0,3,medium,5.0,0,181.21182967593063,yes
operations,0,3,medium,5.0,1,178.71522865251458,no
operations,0,3,high,7.0,0,185.90967841839927,yes
marketing,0,3,medium,8.0,0,187.7964083690479,no
marketing,0,4,medium,5.0,0,178.97915129558214,no
retail,0,3,low,4.0,0,178.49801005205106,no
support,0,4,medium,7.0,0,186.80336054297408,no
retail,0,3,medium,9.0,0,190.87930540224468,no
engineering,0,3,high,4.0,1,177.83413084148344,no
support,0,3,high,8.0,0,188.959274751756,no
IT,0,3,low,6.0,1,181.7160599831165,no
sales,0,3,low,5.0,0,181.45831395429647,yes
retail,0,3,low,4.0,1,177.19908163847532,yes
sales,0,3,medium,6.0,0,183.63497156736472,no
marketing,0,3,low,7.0,0,184.6327991801988,no
retail,0,3,medium,7.0,0,185.66158343461845,no
operations,0,3,medium,5.0,0,179.916387277161,no
sales,0,4,medium,6.0,0,182.9081008375885,yes
engineering,0,2,low,9.0,1,192.0809433947397,no
retail,0,3,medium,5.0,1,180.63196568678964,no
marketing,0,3,low,6.0,0,181.5635868856166,no
sales,0,2,medium,6.0,0,183.44019719326383,no
marketing,0,3,high,9.0,0,191.614194229712,no
sales,0,4,medium,5.0,0,181.18553921078225,no
support,0,4,medium,7.0,1,184.97753752486025,no
retail,0,4,medium,5.0,0,180.64236416276475,yes
marketing,0,3,medium,8.0,0,187.91392763233785,no
retail,0,3,high,8.0,0,187.95416437559425,yes
sales,0,3,medium,8.0,1,188.02477826650508,no
admin,0,3,medium,6.0,0,181.8895642070442,yes
sales,0,3,medium,9.0,0,193.19441740231952,no
sales,0,4,low,5.0,1,178.9222330611784,no
marketing,0,3,medium,6.0,0,182.7629719629413,no
engineering,0,3,medium,5.0,0,179.42374871551405,no
operations,0,2,medium,8.0,0,188.6654155526222,yes
sales,0,3,high,7.0,0,184.856441378603,no
sales,0,3,low,7.0,1,186.3752773639292,no
admin,0,4,high,8.0,0,187.6063880060308,no
retail,0,3,medium,5.0,1,179.4535224365764,no
operations,0,4,medium,5.0,0,179.83541205604882,no
sales,0,3,medium,4.0,1,178.38031807129215,yes
operations,0,3,medium,8.0,0,187.89335433479408,yes
operations,0,3,medium,7.0,0,185.7806931126716,no
retail,0,3,medium,8.0,0,189.06459264741497,no
marketing,0,4,medium,6.0,0,184.2572400791306,yes
engineering,0,3,low,7.0,0,187.1564047198452,yes
retail,0,4,low,6.0,1,182.31419552312008,yes
operations,0,3,low,7.0,0,186.90055041709724,yes
engineering,0,3,low,5.0,0,178.71276250173744,no
retail,0,4,medium,6.0,1,182.5599418961945,no
sales,1,3,medium,4.0,0,175.58768491271994,no
engineering,0,3,medium,4.0,0,176.88577655874258,no
sales,0,3,medium,7.0,0,186.00183370479053,no
finance,0,3,medium,8.0,0,187.54308326086075,no
retail,0,3,low,8.0,1,188.7899035334109,no
sales,0,4,medium,7.0,0,185.13691009705863,no
support,0,3,medium,8.0,0,187.59748805036585,no
sales,0,4,medium,5.0,1,180.4486500349749,no
marketing,0,3,low,6.0,0,184.0224750600089,no
sales,0,3,medium,7.0,1,187.4234787819027,yes
operations,0,4,low,6.0,0,183.55405959799367,no
operations,0,3,low,9.0,0,193.10024878839488,no
sales,0,3,high,7.0,0,185.03942680768367,no
support,0,3,medium,5.0,1,181.27845667344403,yes
finance,0,4,medium,6.0,0,182.90306542564903,no
engineering,0,3,medium,8.0,0,189.5241147820964,no
sales,0,4,medium,7.0,0,186.6815201409798,yes
retail,0,4,high,7.0,0,187.4652093116217,no
marketing,0,3,high,5.0,0,178.88466723075433,no
engineering,0,4,low,8.0,0,188.4227203688982,yes
admin,0,3,high,6.0,0,183.2966239818042,no
sales,0,4,medium,4.0,0,178.4639170481267,no
retail,0,4,low,5.0,0,179.23823429921666,no
operations,0,4,medium,6.0,0,181.66952551686288,yes
operations,1,4,medium,6.0,0,181.7324614716632,no
logistics,0,4,medium,8.0,0,188.5262934760624,no
operations,0,3,low,6.0,0,182.5933418761717,no
logistics,0,3,high,8.0,0,188.6662842774953,no
admin,0,3,medium,7.0,0,187.09911964789976,yes
IT,0,4,medium,6.0,0,181.57429137490524,yes
support,0,4,medium,9.0,0,191.06918197396635,no
sales,1,4,medium,8.0,0,188.02805997826653,yes
engineering,0,3,medium,6.0,0,183.41504593994887,no
retail,0,4,medium,6.0,0,184.15656068780177,no
retail,0,4,medium,5.0,1,180.4113408327516,no
marketing,0,2,medium,8.0,0,187.56639135728017,yes
marketing,0,3,low,7.0,0,186.4670280239704,no
sales,0,2,medium,10.0,0,194.7019741609636,no
sales,0,4,medium,5.0,0,181.3406840113853,no
support,0,5,high,6.0,0,184.06061699248067,yes
engineering,0,4,low,9.0,0,190.8996465071252,no
retail,0,3,medium,6.0,0,182.09622789937703,yes
marketing,0,4,low,6.0,0,183.6945827482949,no
engineering,0,3,medium,9.0,0,192.1169592416969,no
sales,0,3,low,5.0,0,180.6779214161807,no
engineering,0,3,medium,8.0,0,188.10812711732896,no
sales,0,3,medium,7.0,0,186.84844850267567,yes
engineering,0,3,high,5.0,0,179.69097423450964,yes
engineering,0,4,high,7.0,0,187.0493264902508,yes
logistics,0,3,low,6.0,1,181.76678373525635,yes
retail,0,3,medium,9.0,0,190.8742041156709,no
engineering,0,3,medium,7.0,0,187.0325112588962,no
operations,0,4,medium,7.0,0,186.2203169491061,no
operations,0,3,low,7.0,0,184.7200334177213,no
marketing,0,3,high,5.0,1,179.4618483162118,no
engineering,0,3,medium,8.0,0,187.69434288846423,yes
finance,0,4,low,4.0,0,177.01257587971642,yes
retail,0,3,low,8.0,0,188.2189781538575,yes
sales,0,3,medium,5.0,0,180.7833392867999,no
support,0,3,medium,8.0,0,188.1645698285169,yes
admin,0,2,high,8.0,0,189.48123318889185,no
operations,0,3,medium,7.0,0,186.8008512381097,no
retail,0,3,low,9.0,1,192.78900016907065,no
operations,0,4,low,7.0,1,187.18806695748032,yes
admin,0,4,medium,9.0,1,191.6413122755509,no
marketing,0,4,medium,8.0,0,188.86857346144,no
marketing,0,4,medium,8.0,0,187.54900149613465,yes
sales,0,3,medium,8.0,0,188.5905513850153,no
IT,0,4,medium,5.0,0,181.07736702586607,yes
sales,1,3,medium,8.0,0,187.9066832338647,no
support,0,3,high,6.0,0,183.73375322108683,no
engineering,0,3,medium,5.0,0,180.4098534775367,no
sales,0,3,low,5.0,0,179.45835430215163,no
engineering,0,3,high,8.0,0,187.7497409810028,no
engineering,0,3,medium,6.0,0,182.02737796689016,no
engineering,0,4,low,6.0,0,182.0295343125155,yes
support,0,3,medium,6.0,1,181.99197309670063,yes
logistics,0,4,medium,6.0,0,182.10303488534583,no
sales,0,2,medium,8.0,0,190.303722677152,no
sales,0,4,medium,5.0,1,179.6593673492798,no
operations,0,4,medium,6.0,0,181.87748942074745,yes
support,0,3,medium,8.0,0,188.8357055798168,no
operations,0,3,medium,8.0,0,188.48328400506009,no
retail,0,3,high,7.0,0,187.28083972504723,no
sales,0,3,medium,8.0,1,190.0165158911701,no
engineering,0,4,medium,8.0,0,188.04338710908712,yes
IT,0,3,medium,8.0,1,188.86539185478435,yes
engineering,0,3,high,9.0,1,190.86128427749844,no
support,1,3,medium,9.0,1,191.89896138940472,no
marketing,0,3,medium,8.0,0,188.7086576201933,no
marketing,0,3,high,10.0,0,194.2453192591843,no
operations,0,3,high,9.0,0,193.2322667715163,no
retail,0,4,medium,6.0,1,183.54468289115087,no
operations,0,4,low,6.0,0,181.69033140609383,no
retail,0,4,medium,9.0,1,192.06647054229813,no
retail,0,3,medium,7.0,1,185.1249604598183,no
operations,0,4,medium,7.0,0,186.04076316195992,yes
engineering,1,3,medium,6.0,0,183.4140408925433,no
marketing,0,3,low,7.0,1,185.81958994548475,yes
operations,0,3,medium,7.0,0,187.01699402927247,yes
retail,0,3,medium,6.0,1,182.03105579418457,no
operations,0,3,low,8.0,0,189.5420234004681,yes
finance,0,4,medium,6.0,0,182.37482850076373,no
engineering,0,3,medium,6.0,1,184.04203193154547,no
retail,0,3,medium,5.0,0,179.6639787555626,no
admin,0,3,low,9.0,0,190.7713941391852,no
retail,0,3,medium,6.0,0,181.585583163874,no
operations,0,3,medium,7.0,1,185.53574487626057,no
admin,0,3,medium,7.0,0,186.19711561111907,no
sales,0,3,medium,7.0,0,184.85042049318696,no
operations,0,3,medium,8.0,0,187.6778893618769,yes
operations,0,4,high,6.0,0,183.7256593775872,no
IT,0,3,medium,6.0,0,182.8291662180755,no
sales,0,4,low,6.0,0,183.1192868338012,no
support,0,3,medium,6.0,1,184.4496853150498,no
retail,0,3,medium,6.0,0,182.99639892699483,no
admin,0,4,medium,8.0,0,187.5194583447121,yes
operations,0,4,medium,6.0,0,183.299194718372,no
sales,0,3,high,4.0,0,178.0426645725035,no
support,0,3,high,5.0,0,181.473458375247,no
operations,0,3,medium,8.0,0,189.72263478744736,no
retail,0,3,high,5.0,0,180.34730782461548,no
retail,1,3,medium,5.0,0,180.14097757354818,no
operations,0,3,medium,7.0,1,184.585034755612,no
engineering,0,3,medium,7.0,1,187.0496267868492,no
retail,0,4,medium,7.0,0,187.1005582995318,yes
retail,0,3,medium,8.0,0,187.62553280866368,no
marketing,0,3,low,4.0,0,177.05202781105095,yes
engineering,0,2,medium,5.0,0,181.11712473990224,no
operations,0,3,medium,5.0,1,179.47316106838008,no
operations,0,3,medium,6.0,0,181.8422280976208,yes
operations,0,4,medium,8.0,1,189.0641220062928,no
engineering,0,4,low,7.0,0,186.5710803022053,no
sales,0,4,medium,7.0,0,187.40870318885044,yes
support,0,4,medium,6.0,0,184.2562569914564,no
logistics,0,3,medium,8.0,0,189.353046925448,no
operations,0,3,low,7.0,0,185.6773096871912,no
engineering,0,3,medium,8.0,1,188.3833039538149,yes
retail,0,3,medium,7.0,0,185.59560756226105,no
sales,0,3,medium,5.0,0,179.69706745083684,no
retail,0,3,medium,6.0,0,182.462875742046,no
sales,0,4,high,7.0,0,185.03295451849417,no
retail,0,3,low,8.0,0,187.6266934313979,yes
support,0,3,medium,7.0,0,187.3736369213153,yes
retail,0,4,low,8.0,1,189.2223442526544,no
support,0,3,medium,8.0,0,190.49289592349032,no
marketing,0,3,medium,6.0,1,182.76229010567684,yes
engineering,0,3,high,5.0,0,179.0858880344627,no
logistics,0,3,medium,7.0,0,187.0985661465536,yes
sales,0,4,medium,8.0,0,187.58602387325567,yes
retail,0,4,medium,7.0,0,185.943895818568,no
retail,0,4,medium,6.0,0,182.83908788675748,no
support,0,3,medium,6.0,0,183.73458318337208,no
marketing,0,3,low,5.0,0,179.01610151961205,no
support,0,3,medium,10.0,0,193.7562554370272,no
sales,0,4,medium,8.0,0,188.2230022289857,yes
IT,0,3,medium,6.0,0,182.472505800072,no
retail,0,3,medium,8.0,1,189.2694927629899,no
sales,0,3,medium,5.0,0,179.66733182282624,no
retail,0,4,medium,6.0,0,184.35981983826937,no
sales,0,4,medium,7.0,0,185.59694148209144,no
sales,0,3,medium,6.0,0,181.7195586086349,no
sales,0,3,medium,6.0,0,183.09852019587163,no
retail,0,3,medium,3.0,0,175.23555671291297,yes
engineering,0,3,medium,5.0,0,180.775533254112,no
engineering,0,4,medium,8.0,0,190.3818930028756,no
engineering,0,4,high,7.0,0,186.38768922982885,no
admin,0,3,high,5.0,0,181.2091692352081,no
operations,0,4,medium,8.0,0,188.2987258949036,yes
admin,0,2,high,9.0,0,191.686917002784,no
IT,0,4,medium,7.0,1,186.80775266219328,yes
sales,0,3,medium,9.0,0,192.42377521086505,no
support,0,2,medium,5.0,0,179.02060640011584,no
support,0,3,medium,8.0,0,188.92547493554736,yes
sales,0,3,low,7.0,0,187.1277315630012,no
operations,0,3,low,5.0,0,180.39185028543025,no
retail,0,3,medium,8.0,0,188.32328242327617,no
IT,0,3,medium,6.0,0,181.71837299736407,no
IT,0,3,medium,6.0,0,182.69932963464777,yes
retail,0,3,medium,6.0,0,182.9733576548025,yes
sales,0,3,low,7.0,0,186.20871479843748,no
sales,0,4,high,7.0,0,186.0737279007809,yes
sales,1,3,low,6.0,1,181.5630406395101,no
operations,0,4,medium,8.0,0,188.81126183332032,yes
retail,0,3,medium,8.0,0,189.60568626674748,no
retail,0,2,medium,8.0,0,189.10600774940897,yes
sales,0,3,medium,8.0,0,188.1807473671861,no
engineering,0,3,high,6.0,0,183.38892604241192,no
support,0,3,medium,6.0,1,183.7551262282877,no
operations,0,3,high,8.0,0,188.4178504026314,no
engineering,0,3,low,7.0,0,187.1768198593598,yes
sales,0,3,low,5.0,0,180.7469333763157,no
engineering,0,4,high,6.0,0,184.32326415562,no
sales,0,3,medium,8.0,1,188.6799298082697,no
marketing,0,3,medium,7.0,0,185.35160777979584,yes
finance,0,4,medium,4.0,0,177.4556100191746,no
sales,0,3,high,7.0,0,186.3643067470979,yes
support,0,3,high,5.0,0,180.7160915386985,no
retail,0,3,medium,7.0,0,186.52940615603688,no
finance,0,3,medium,5.0,0,178.9969554101978,no
logistics,1,3,medium,8.0,0,188.4665730970042,no
operations,0,4,medium,6.0,0,182.3573629868729,no
retail,0,3,medium,7.0,0,185.45352954836883,no
marketing,0,4,medium,7.0,0,186.74097720416205,yes
marketing,0,4,medium,5.0,0,179.74257070157446,no
engineering,0,4,medium,7.0,0,186.8182889688009,yes
retail,0,4,medium,7.0,0,184.938758343166,no
retail,0,3,medium,5.0,0,180.4062021804952,no
finance,0,3,medium,7.0,1,187.15553718664967,no
sales,0,3,medium,7.0,0,186.17569230414512,no
engineering,0,3,medium,8.0,0,189.5529019610948,no
sales,0,3,medium,6.0,0,184.48452497529183,no
retail,0,2,medium,7.0,1,187.2694218063864,yes
sales,0,3,low,7.0,0,186.78574161093687,no
marketing,0,3,low,7.0,0,187.33123938500327,no
engineering,0,3,medium,6.0,0,183.8792483758488,no
engineering,0,3,medium,5.0,0,181.36532395011008,no
retail,0,3,medium,9.0,0,191.63770465647096,no
engineering,0,4,low,8.0,0,190.3028404760016,no
sales,0,3,medium,6.0,0,182.5610875746926,no
retail,0,4,medium,5.0,0,179.53409476703192,no
sales,0,3,medium,6.0,0,183.47528811002863,no
admin,0,3,medium,4.0,1,176.88920791891806,no
support,0,4,medium,8.0,0,187.8189790553307,yes
retail,0,3,low,6.0,0,183.97946419983248,yes
operations,0,4,medium,6.0,1,183.3984775053616,no
finance,0,3,high,7.0,0,186.6627255360688,yes
admin,0,3,medium,6.0,0,183.79322709950603,yes
operations,0,3,medium,8.0,0,189.08623524037543,no
retail,0,3,high,5.0,0,181.2805691480352,no
engineering,0,3,medium,4.0,0,177.77554991378094,yes
engineering,0,3,high,6.0,1,182.2976717115261,no
marketing,0,3,medium,7.0,1,186.96442782642208,yes
operations,0,3,medium,7.0,0,184.7164132799595,no
retail,0,4,medium,6.0,0,182.1867668855865,no
sales,0,3,low,8.0,0,187.8905118715469,yes
sales,0,4,low,6.0,0,181.558587852223,no
sales,0,4,medium,7.0,0,186.422729251027,no
marketing,0,4,low,5.0,0,180.30480368572404,yes
retail,0,4,medium,5.0,1,180.4372170603345,no
IT,0,4,medium,8.0,0,189.3400489503329,no
engineering,0,4,medium,8.0,1,189.63749398079867,no
engineering,0,3,medium,10.0,0,194.0765498758284,no
retail,0,3,high,9.0,0,193.0946324439061,no
retail,0,4,medium,5.0,0,178.65234228358952,yes
support,1,3,medium,8.0,0,187.6193992666168,yes
finance,0,4,medium,8.0,0,187.8049787025006,no
sales,0,5,high,4.0,0,177.8859116076287,no
sales,0,4,low,4.0,0,177.85591942868774,no
retail,0,3,high,6.0,0,181.8008117450813,no
engineering,0,3,medium,7.0,1,187.09054567258755,yes
IT,0,3,medium,10.0,0,195.5171551537006,no
support,0,3,medium,5.0,0,179.8293295197572,no
admin,0,3,medium,6.0,0,182.56796155065388,no
marketing,0,3,low,7.0,0,187.4182502901578,no
retail,0,3,medium,5.0,0,178.89267177293237,no
retail,0,3,medium,6.0,0,182.3057938331815,no
admin,0,4,medium,5.0,0,179.1964709884472,no
retail,0,3,medium,7.0,0,184.8741259138131,no
sales,0,3,medium,7.0,1,184.8529257407488,no
marketing,0,4,medium,7.0,0,185.17441510004303,yes
retail,0,4,high,8.0,0,189.24264431125144,yes
operations,0,3,medium,8.0,0,188.76183806287003,yes
operations,0,3,medium,6.0,1,182.05629275326265,no
retail,0,4,medium,6.0,0,183.3811628960584,no
sales,0,3,medium,8.0,0,189.4960020599937,no
sales,0,3,medium,7.0,0,184.7527640769437,no
IT,0,3,medium,8.0,0,189.0675253946535,no
retail,0,3,low,9.0,0,190.9172985612205,no
engineering,0,3,medium,5.0,0,180.06242131376752,no
retail,0,4,low,5.0,0,178.79154314378735,no
operations,0,3,medium,7.0,0,185.3280607486365,no
operations,0,3,medium,5.0,1,179.02339163446672,no
sales,0,3,medium,6.0,0,181.8322548729224,yes
engineering,0,4,high,7.0,0,185.96133454518028,no
retail,0,3,low,8.0,0,187.7471739579296,no
support,0,4,medium,5.0,0,179.95631508644863,no
IT,0,3,medium,8.0,0,189.587812750953,no
sales,0,3,low,5.0,0,179.31745753090036,no
finance,0,4,medium,6.0,0,183.34019955703133,yes
retail,0,3,medium,8.0,0,188.3734988809988,no
operations,0,3,medium,6.0,0,183.02536614978783,no
operations,0,4,medium,6.0,0,182.9315449920485,no
admin,0,4,medium,7.0,0,184.8274367986409,no
engineering,0,4,medium,8.0,0,189.98229134156685,no
marketing,0,3,medium,4.0,0,177.79158058363865,no
marketing,0,4,medium,7.0,0,185.88465031759247,no
retail,0,4,medium,5.0,0,181.1007415215138,no
operations,0,3,medium,6.0,0,183.3738789601929,no
admin,0,2,medium,6.0,0,183.45929327782363,no
marketing,0,3,high,7.0,1,186.1312924077966,no
retail,0,3,high,5.0,0,180.9291819033289,no
logistics,0,5,medium,5.0,0,180.14881117922727,no
operations,0,3,medium,9.0,0,192.0815652079938,no
IT,0,5,medium,5.0,0,179.73238085396378,no
marketing,0,3,medium,5.0,0,180.43920981760644,no
engineering,0,4,medium,7.0,1,187.1255610031752,yes
sales,1,4,medium,8.0,1,188.21821496920435,no
engineering,0,3,low,8.0,0,188.0912082796939,yes
admin,0,3,medium,8.0,1,190.4239177022544,no
sales,0,3,medium,5.0,0,179.2796686687774,yes
logistics,0,3,low,6.0,0,183.429776309756,no
engineering,0,3,medium,6.0,0,184.2965303870922,no
engineering,0,3,medium,6.0,0,182.5711578059009,no
sales,0,4,medium,7.0,0,185.1408336342004,no
operations,0,4,high,8.0,0,189.8646107293464,no
operations,0,3,medium,7.0,1,186.04054541528512,yes
retail,0,4,medium,7.0,0,187.27857453411443,yes
engineering,0,4,medium,8.0,0,189.16513301277183,no
engineering,0,3,medium,8.0,0,188.14837047142203,yes
retail,0,4,medium,5.0,0,178.79304976020873,no
IT,0,4,low,8.0,0,189.7275653277788,no
IT,0,3,medium,5.0,1,181.08733230865369,no
marketing,0,3,high,8.0,0,187.71199996318128,no
operations,0,3,medium,8.0,0,189.03512134580987,no
marketing,0,4,high,6.0,0,181.566251877022,yes
sales,0,3,medium,6.0,0,183.40374635424865,no
support,0,3,medium,6.0,0,184.1496494483758,no
engineering,0,3,low,8.0,0,189.8115330551176,no
operations,0,3,medium,8.0,0,187.9222158924753,yes
engineering,0,3,low,8.0,0,187.75529463316755,yes
engineering,0,2,medium,8.0,0,189.740463503616,no
sales,0,4,low,5.0,0,179.3068794615852,no
operations,0,3,medium,9.0,0,191.5010899411208,no
sales,0,4,medium,6.0,0,182.5877158516612,no
operations,0,4,medium,6.0,0,183.60394450075805,no
marketing,1,4,low,7.0,0,184.7880489788961,no
sales,0,3,high,6.0,0,182.36079398629715,no
engineering,0,3,medium,7.0,0,186.8114563631057,no
support,0,4,medium,7.0,0,186.88901557026105,yes
sales,0,4,medium,6.0,1,183.86492338038823,no
operations,0,3,high,4.0,0,177.68501430711893,no
